,TransactionID,CustomerID,Gender,Age,Quantity,Price,PurchaseDate,TotalAmount,City_Bengaluru,City_Chennai,City_Delhi,City_Hyderabad,City_Jaipur,City_Kolkata,City_Lucknow,City_Mumbai,City_Pune,ProductCategory_Books,ProductCategory_Electronics,ProductCategory_Fashion,ProductCategory_Furniture,ProductCategory_Groceries,ProductCategory_Sports,PaymentMode_Cash,PaymentMode_UPI,PaymentMode_Wallet,AgeGroup,Month,DayOfWeek
1704,T01705,C6067,Male,54,3,-1.4386052568709249,2023-09-03,-1.0376558150692228,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,41-60,9,Sunday
1705,T01706,C7523,Male,26,3,-0.39516882909735274,2023-10-31,-0.2618353682787334,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,26-40,10,Tuesday
1706,T01707,C8842,Female,21,4,-0.5034032517748825,2023-08-29,-0.02935222422354944,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,18-25,8,Tuesday
1707,T01708,C9612,Female,51,3,0.5025402060515713,2023-01-24,0.40563320594305036,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,41-60,1,Tuesday
1708,T01709,C7730,Male,69,3,-0.627200794053103,2023-12-04,-0.43435679644638114,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,60+,12,Monday
1709,T01710,C7708,Other,45,2,0.8024839656285169,2023-07-19,-0.007962372357235382,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,41-60,7,Wednesday
1710,T01711,C2208,Male,48,1,1.3903454378182378,2023-12-19,-0.49887700535460716,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,41-60,12,Tuesday
1711,T01712,C3053,Other,52,5,-1.3926233125961573,2023-12-28,-0.8183221701121827,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,41-60,12,Thursday
1712,T01713,C6194,Other,20,4,0.07243217345066842,2023-09-07,0.5415113632905372,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,18-25,9,Thursday
1713,T01714,C2215,Other,50,2,-1.5142986112924655,2023-05-08,-1.1563519602618015,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,41-60,5,Monday
1714,T01715,C8372,Other,40,3,1.4426941128387425,2023-05-24,1.1046605780003793,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,26-40,5,Wednesday
1715,T01716,C8632,Female,43,5,0.3200272580071093,2023-11-07,1.3040069843282407,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,41-60,11,Tuesday
1716,T01717,C9476,Female,61,1,-1.5454248504938466,2023-10-28,-1.226482622118569,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60+,10,Saturday
1717,T01718,C6644,Male,67,4,0.25282287791321817,2023-07-12,0.720344551025294,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,60+,7,Wednesday
1718,T01719,C3102,Female,29,5,-0.17445549657846832,2023-01-31,0.6912403263547355,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,26-40,1,Tuesday
1719,T01720,C3981,Male,47,4,1.7291969963969098,2023-02-21,2.1839714639760297,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,41-60,2,Tuesday
1720,T01721,C3114,Male,25,1,-0.44115077337212033,2023-01-29,-0.9527977142225341,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,18-25,1,Sunday
1721,T01722,C8088,Other,62,3,-1.536935876166197,2023-11-24,-1.1107670300549026,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,60+,11,Friday
1722,T01723,C9238,Male,51,1,0.2804120444780787,2023-06-25,-0.7739645264877772,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,41-60,6,Sunday
1723,T01724,C1907,Female,47,5,0.8194619142838157,2023-05-22,1.9229100752142132,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,41-60,5,Monday
1724,T01725,C3034,Female,38,4,0.7819689443366975,2023-10-03,1.2449219017139141,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,26-40,10,Tuesday
1725,T01726,C9488,Male,62,3,-1.3650341460312967,2023-07-09,-0.9829538988209441,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,60+,7,Sunday
1726,T01727,C3507,Other,18,3,-1.062968142872439,2023-08-13,-0.7583604542246465,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,18-25,8,Sunday
1727,T01728,C5982,Male,18,3,1.5106059074599376,2023-05-26,1.155154654537252,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,18-25,5,Friday
1728,T01729,C3697,Male,61,1,0.5534740520174678,2023-02-26,-0.7062884377959967,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60+,2,Sunday
1729,T01730,C3653,Female,31,1,-0.030142933008428505,2023-08-30,-0.8509329278755795,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,26-40,8,Wednesday
1730,T01731,C6286,Female,42,3,1.4030788993097119,2023-03-10,1.075205700020537,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,41-60,3,Friday
1731,T01732,C4694,Other,55,2,0.9906562298914119,2023-02-07,0.08531140791226526,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,41-60,2,Tuesday
1732,T01733,C6669,Female,24,4,0.760746508517574,2023-06-16,1.223882703156884,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,18-25,6,Friday
1733,T01734,C9501,Male,38,3,1.6223774027739881,2023-07-31,1.2382594888375213,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,26-40,7,Monday
1734,T01735,C5653,Female,41,1,1.5976178943183441,2023-03-19,-0.44750629554452503,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,41-60,3,Sunday
1735,T01736,C2292,Female,57,1,1.3111150107601768,2023-03-19,-0.518513590674502,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,41-60,3,Sunday
1736,T01737,C5105,Female,34,4,-0.18860378712455064,2023-10-29,0.28272922103906545,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26-40,10,Sunday
1737,T01738,C4216,Female,29,4,-0.7538279944405399,2023-06-03,-0.277614767196506,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,26-40,6,Saturday
1738,T01739,C5496,Other,53,2,0.5138588384884373,2023-10-21,-0.15102892254504088,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,41-60,10,Saturday
1739,T01740,C3050,Female,34,1,1.0125860802378395,2023-04-13,-0.5925014389333916,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,26-40,4,Thursday
1740,T01741,C5961,Male,33,5,-0.3152309875119875,2023-10-15,0.5167903049860266,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,26-40,10,Sunday
1741,T01742,C9740,Female,35,5,-0.9313890407938732,2023-02-15,-0.24675727597952837,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,26-40,2,Wednesday
1742,T01743,C2530,Other,48,2,-1.6076773288966089,2023-08-13,-1.202638197087268,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,41-60,8,Sunday
1743,T01744,C9234,Other,57,4,-0.06905073201015492,2023-05-06,0.4012500395770024,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,41-60,5,Saturday
1744,T01745,C3762,Other,39,1,-0.10583628742996899,2023-06-17,-0.8696928799222647,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,26-40,6,Saturday
1745,T01746,C3526,Male,41,4,-1.2002065611694375,2023-10-21,-0.7201392435127083,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,41-60,10,Saturday
1746,T01747,C3804,Male,29,1,-0.24731919289079232,2023-10-07,-0.9047582108506484,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,26-40,10,Saturday
1747,T01748,C6531,Female,49,2,1.4497682581117837,2023-12-05,0.31288540563747547,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,41-60,12,Tuesday
1748,T01749,C1674,Male,45,3,0.01866866937555555,2023-05-14,0.0458629106178336,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,41-60,5,Sunday
1749,T01750,C1464,Male,31,2,0.26060443771356345,2023-10-13,-0.2765628072686545,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,26-40,10,Friday
1750,T01751,C2330,Female,44,4,1.6138884284463388,2023-09-29,2.069658485149499,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,41-60,9,Friday
1751,T01752,C1744,Male,62,4,0.590967021964586,2023-05-30,1.055569114700642,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,60+,5,Tuesday
1752,T01753,C5336,Female,66,3,-1.4718537396542184,2023-12-20,-1.062376873373733,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,60+,12,Wednesday
1753,T01754,C4453,Female,41,3,-0.10654370195727311,2023-01-12,-0.04723554299702513,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,41-60,1,Thursday
1754,T01755,C7825,Male,41,3,0.40067251411977856,2023-03-13,0.32989209113774154,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,41-60,3,Monday
1755,T01756,C1496,Male,43,4,-0.13837735568595835,2023-02-04,0.33252199095737034,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,41-60,2,Saturday
1756,T01757,C9159,Female,35,2,-0.24378212025427176,2023-12-25,-0.5265786167880303,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,26-40,12,Monday
1757,T01758,C9938,Male,46,5,-1.6239478630246034,2023-12-31,-1.1049812504517194,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,41-60,12,Sunday
1758,T01759,C5745,Female,29,3,-0.9752487414867285,2023-06-10,-0.6931389386978528,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,26-40,6,Saturday
1759,T01760,C5949,Male,54,1,0.08304339136023017,2023-07-04,-0.8228806631328726,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,41-60,7,Tuesday
1760,T01761,C8912,Other,26,4,1.5983253088456482,2023-08-17,2.05422973954101,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,26-40,8,Thursday
1761,T01762,C5012,Male,54,4,0.1643960620002036,2023-04-20,0.6326812237043348,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,41-60,4,Thursday
1762,T01763,C7653,Other,61,2,-0.16313686414160244,2023-04-05,-0.48660413952967285,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,60+,4,Wednesday
1763,T01764,C5873,Male,32,2,-0.6597418623090924,2023-06-14,-0.7327627626469264,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,26-40,6,Wednesday
1764,T01765,C8430,Female,70,3,0.876055076468145,2023-08-28,0.6833506268958492,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60+,8,Monday
1765,T01766,C2195,Other,24,4,0.9857043282002831,2023-04-27,1.4468982078614043,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,18-25,4,Thursday
1766,T01767,C1981,Other,64,1,-1.5956512819324389,2023-08-24,-1.238930814598145,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,60+,8,Thursday
1767,T01768,C3589,Female,35,3,0.8534178115944133,2023-07-05,0.6665192680502251,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,26-40,7,Wednesday
1768,T01769,C8202,Other,69,2,-1.6444628843164228,2023-06-20,-1.2208721691700275,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,60+,6,Tuesday
1769,T01770,C7809,Male,33,1,1.0076341785467107,2023-04-12,-0.5937287255158851,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26-40,4,Wednesday
1770,T01771,C8933,Female,53,2,-1.481050128509172,2023-12-13,-1.1398712547254612,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,41-60,12,Wednesday
1771,T01772,C8609,Other,45,3,0.38298715093717567,2023-12-27,0.31674259203959765,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,41-60,12,Wednesday
1772,T01773,C4342,Male,42,1,1.0868646056047717,2023-05-13,-0.5740921401959902,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,41-60,5,Saturday
1773,T01774,C6573,Other,30,2,1.5297060996971488,2023-05-11,0.352509229586549,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,26-40,5,Thursday
1774,T01775,C3353,Female,27,4,-0.43336921357177505,2023-11-06,0.04007713101465028,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,26-40,11,Monday
1775,T01776,C6121,Male,69,4,0.6723196926045594,2023-01-12,1.1362193758359247,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,60+,1,Thursday
1776,T01777,C6231,Male,65,3,-1.3565451717036474,2023-03-13,-0.976642139253835,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60+,3,Monday
1777,T01778,C6658,Male,27,1,1.6627000308303228,2023-03-03,-0.43137624331746854,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,26-40,3,Friday
1778,T01779,C7532,Female,48,2,-1.2348698730073393,2023-11-25,-1.017843903094686,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,41-60,11,Saturday
1779,T01780,C3142,Male,69,2,-0.09381024046579901,2023-07-30,-0.45224011521985685,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,60+,7,Sunday
1780,T01781,C7070,Male,18,4,1.499994689550376,2023-08-07,1.9567481195601033,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,18-25,8,Monday
1781,T01782,C9437,Female,29,3,0.12407343394386894,2023-07-22,0.12423392524277116,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,26-40,7,Saturday
1782,T01783,C2739,Other,44,1,-1.324711517974962,2023-09-07,-1.1717807058702903,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,41-60,9,Thursday
1783,T01784,C6228,Other,49,4,0.8569548842309338,2023-01-25,1.3192604032820876,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,41-60,1,Wednesday
1784,T01785,C4960,Other,26,4,-0.6540825460906594,2023-09-28,-0.178730533978464,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,26-40,9,Thursday
1785,T01786,C8642,Other,58,5,-0.20062983408872062,2023-01-31,0.6588048952459806,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,41-60,1,Tuesday
1786,T01787,C3007,Other,51,4,-0.09522506952040724,2023-09-20,0.3753016946899984,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,41-60,9,Wednesday
1787,T01788,C5382,Female,52,2,-0.19143344523376712,2023-07-11,-0.5006302719010264,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,41-60,7,Tuesday
1788,T01789,C8366,Other,64,3,1.17246176340857,2023-01-09,0.9037362317807408,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,60+,1,Monday
1789,T01790,C5061,Female,38,4,-0.9582707928314296,2023-10-17,-0.4802923799625638,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,26-40,10,Tuesday
1790,T01791,C3308,Female,68,5,-0.3774834659147498,2023-08-12,0.4396465769435825,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,60+,8,Saturday
1791,T01792,C2586,Male,49,4,-0.6845013707647365,2023-01-17,-0.20888671857687396,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,41-60,1,Tuesday
1792,T01793,C1829,Male,37,2,-0.8443770539354668,2023-09-16,-0.8242832763700079,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,26-40,9,Saturday
1793,T01794,C5754,Male,34,1,-1.4081864321968478,2023-06-17,-1.1924692511180368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,26-40,6,Saturday
1794,T01795,C7293,Female,53,1,-0.34706464124067277,2023-10-03,-0.929479269155159,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,41-60,10,Tuesday
1795,T01796,C7850,Other,54,1,-1.0325493181983618,2023-09-09,-1.099370797503178,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,41-60,9,Saturday
1796,T01797,C5067,Other,21,2,-1.4725611541815224,2023-05-25,-1.1356634150140552,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,18-25,5,Thursday
1797,T01798,C3616,Female,43,2,-0.6279082085804071,2023-10-22,-0.7169833637291537,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,41-60,10,Sunday
1798,T01799,C6364,Male,24,3,1.2410809725570693,2023-06-20,0.954756288281539,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18-25,6,Tuesday
1799,T01800,C6123,Male,62,5,0.8562474697036297,2023-11-21,1.9684950054211119,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,60+,11,Tuesday
1800,T01801,C4110,Female,28,1,1.6648222744122352,2023-02-04,-0.43085026335354276,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,26-40,2,Saturday
1801,T01802,C3610,Male,21,2,0.1431736261810801,2023-02-08,-0.3347712566097715,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,18-25,2,Wednesday
1802,T01803,C9163,Female,31,1,-1.4527535474170072,2023-10-17,-1.2035148303604775,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,26-40,10,Tuesday
1803,T01804,C9433,Male,70,3,1.5113133219872419,2023-02-17,1.1556806345011776,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,60+,2,Friday
1804,T01805,C8648,Female,34,4,-0.37465380780553337,2023-10-13,0.09828558035576722,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,26-40,10,Friday
1805,T01806,C9171,Other,48,5,-1.343104295684869,2023-02-27,-0.7569578409875112,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,41-60,2,Monday
1806,T01807,C6055,Other,58,1,-0.19426310334298358,2023-09-30,-0.8916087117525046,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,41-60,9,Saturday
1807,T01808,C9148,Other,24,4,-0.2041669067252412,2023-03-23,0.26730047543057667,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18-25,3,Thursday
1808,T01809,C1379,Female,46,4,-1.6020180126781758,2023-09-20,-1.118481402859147,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,41-60,9,Wednesday
1809,T01810,C2475,Male,65,3,0.35186091173579453,2023-02-14,0.2935994736268644,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,60+,2,Tuesday
1810,T01811,C7442,Male,39,3,1.4363273820930054,2023-10-21,1.0999267583250476,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,26-40,10,Saturday
1811,T01812,C9281,Male,34,4,-1.4364830132890125,2023-08-28,-0.9543756541143114,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,26-40,8,Monday
1812,T01813,C8491,Male,41,1,-0.33574600880380695,2023-11-09,-0.9266740426808883,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41-60,11,Thursday
1813,T01814,C4944,Male,41,4,0.330638475916671,2023-11-29,0.7974882790677381,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,41-60,11,Wednesday
1814,T01815,C4524,Other,53,2,-1.062968142872439,2023-04-08,-0.9326351489387135,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,41-60,4,Saturday
1815,T01816,C6781,Female,53,5,-1.2468959199715093,2023-02-07,-0.6377357158310066,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,41-60,2,Tuesday
1816,T01817,C1797,Male,69,2,1.2417883870843733,2023-12-17,0.20979333270802739,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,60+,12,Sunday
1817,T01818,C1828,Female,34,5,0.876055076468145,2023-08-09,1.9930407370709804,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,26-40,8,Wednesday
1818,T01819,C5609,Male,40,2,-1.039623463471403,2023-05-22,-0.9210635897323469,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,26-40,5,Monday
1819,T01820,C9108,Female,19,2,1.2658404810127133,2023-08-27,0.22171554522367784,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18-25,8,Sunday
1820,T01821,C8710,Female,44,3,-1.2468959199715093,2023-08-20,-0.895115244845343,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,41-60,8,Sunday
1821,T01822,C5681,Female,25,1,-0.3223051327850287,2023-03-19,-0.9233428362426919,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,18-25,3,Sunday
1822,T01823,C9793,Female,40,3,-0.5133070551571403,2023-11-30,-0.3496740222543345,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,26-40,11,Thursday
1823,T01824,C1133,Other,61,2,0.19198522856506414,2023-06-19,-0.3105761782691867,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,60+,6,Monday
1824,T01825,C2761,Female,56,4,1.609643941282514,2023-02-07,2.065450645438093,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,41-60,2,Tuesday
1825,T01826,C8060,Male,30,2,0.4565582617768038,2023-04-04,-0.17943184059703166,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,26-40,4,Tuesday
1826,T01827,C3194,Other,54,4,0.7147645642428064,2023-11-28,1.178297772949985,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,41-60,11,Tuesday
1827,T01828,C5333,Other,54,1,-1.2822666463367152,2023-10-22,-1.1612611065917753,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,41-60,10,Sunday
1828,T01829,C6992,Female,59,5,0.7756022135909604,2023-06-23,1.8685588122752184,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,41-60,6,Friday
1829,T01830,C7606,Male,59,5,-0.05490244146407259,2023-08-21,0.8393913495271567,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,41-60,8,Monday
1830,T01831,C6995,Female,52,2,-0.8663069042818945,2023-09-28,-0.8351535289578068,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,41-60,9,Thursday
1831,T01832,C1741,Female,29,2,-1.5524989957668878,2023-12-21,-1.1752872389631286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,26-40,12,Thursday
1832,T01833,C7563,Female,67,5,0.19693713025619297,2023-08-10,1.1514727947897716,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,60+,8,Thursday
1833,T01834,C1838,Male,36,2,0.39218353979212917,2023-01-11,-0.21134129174186084,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26-40,1,Wednesday
1834,T01835,C4189,Female,40,2,0.24574873264017702,2023-07-25,-0.2839265267636151,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,26-40,7,Tuesday
1835,T01836,C6939,Male,38,1,0.669490034495343,2023-10-22,-0.677534866434722,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26-40,10,Sunday
1836,T01837,C5728,Female,61,2,0.47565845401401496,2023-05-31,-0.16996420124636807,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,60+,5,Wednesday
1837,T01838,C2204,Female,50,4,1.0316862724750506,2023-01-04,1.4924831380683032,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,41-60,1,Wednesday
1838,T01839,C7329,Female,49,1,0.0080574514659938,2023-11-16,-0.8414652885249159,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,41-60,11,Thursday
1839,T01840,C9261,Female,67,3,-1.5150060258197695,2023-07-19,-1.0944616511732042,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,60+,7,Wednesday
1840,T01841,C8378,Male,65,2,-0.766561455932014,2023-01-10,-0.7857114123487858,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,60+,1,Tuesday
1841,T01842,C5582,Female,46,2,0.43887289859420087,2023-01-05,-0.18819817332912758,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,41-60,1,Thursday
1842,T01843,C2946,Other,23,4,-1.4371904278163166,2023-04-26,-0.9550769607328791,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,18-25,4,Wednesday
1843,T01844,C3108,Male,42,1,-0.010335326243913236,2023-06-15,-0.8460237815456058,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,41-60,6,Thursday
1844,T01845,C2584,Male,57,5,-0.8259842762255598,2023-08-07,-0.11613891827129909,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,41-60,8,Monday
1845,T01846,C7453,Other,36,2,1.730611825451518,2023-03-19,0.45209476942315874,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,26-40,3,Sunday
1846,T01847,C7114,Other,47,1,-1.5475470940757587,2023-05-13,-1.2270086020824946,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,41-60,5,Saturday
1847,T01848,C6555,Male,58,1,-1.0799460915277377,2023-04-25,-1.1111176833641865,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,41-60,4,Tuesday
1848,T01849,C6990,Male,27,4,-0.4701547689915891,2023-10-27,0.0036091868491312375,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,26-40,10,Friday
1849,T01850,C3363,Other,28,4,0.118414117725436,2023-12-12,0.587096293497436,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,26-40,12,Tuesday
1850,T01851,C4261,Female,58,5,1.2644256519581052,2023-06-17,2.474312404063047,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,41-60,6,Saturday
1851,T01852,C9341,Other,69,3,1.2495699468847186,2023-09-30,0.9610680478486481,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,60+,9,Saturday
1852,T01853,C7576,Female,39,2,1.6740186632671887,2023-08-23,0.4240425046804518,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,26-40,8,Wednesday
1853,T01854,C9193,Other,44,2,0.29809740766068166,2023-12-01,-0.25797818187661115,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,41-60,12,Friday
1854,T01855,C1659,Male,58,3,-0.4503471622270738,2023-12-07,-0.3028618054649423,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,41-60,12,Thursday
